arity,depth,density,dep_length,crossings,n_tokens,lang,source,model
8,4,0.03333333333333333,2.8333333333333335,0,30,hi,LLM,gemini
8,4,0.03333333333333333,2.8666666666666667,0,30,hi,LLM,gemini
7,4,0.03571428571428571,2.5714285714285716,0,28,hi,LLM,gemini
5,8,0.03333333333333333,2.3333333333333335,0,30,hi,LLM,gemini
7,4,0.03571428571428571,3.0,0,28,hi,LLM,gemini
6,5,0.03125,2.75,0,32,hi,LLM,gemini
7,6,0.03225806451612903,2.4193548387096775,0,31,hi,LLM,gemini
8,5,0.030303030303030304,3.090909090909091,2,33,hi,LLM,gemini
8,4,0.03333333333333333,3.5,0,30,hi,LLM,gemini
7,5,0.03225806451612903,2.5161290322580645,0,31,hi,LLM,gemini
6,4,0.03333333333333333,2.466666666666667,0,30,hi,LLM,gemini
8,4,0.03333333333333333,3.466666666666667,0,30,hi,LLM,gemini
6,5,0.03125,2.65625,0,32,hi,LLM,gemini
7,5,0.03333333333333333,2.7,2,30,hi,LLM,gemini
6,5,0.03225806451612903,2.4516129032258065,0,31,hi,LLM,gemini
7,6,0.030303030303030304,2.6666666666666665,0,33,hi,LLM,gemini
9,4,0.034482758620689655,3.3448275862068964,0,29,hi,LLM,gemini
7,5,0.030303030303030304,3.090909090909091,3,33,hi,LLM,gemini
7,5,0.03225806451612903,2.806451612903226,0,31,hi,LLM,gemini
9,4,0.03225806451612903,2.935483870967742,0,31,hi,LLM,gemini
7,5,0.03225806451612903,3.225806451612903,0,31,hi,LLM,gemini
8,8,0.030303030303030304,2.3333333333333335,0,33,hi,LLM,gemini
9,4,0.03333333333333333,3.433333333333333,0,30,hi,LLM,gemini
9,4,0.03125,3.75,0,32,hi,LLM,gemini
9,4,0.030303030303030304,3.4545454545454546,0,33,hi,LLM,gemini
8,5,0.03333333333333333,2.466666666666667,0,30,hi,LLM,gemini
8,5,0.030303030303030304,2.787878787878788,0,33,hi,LLM,gemini
6,8,0.03333333333333333,2.1666666666666665,0,30,hi,LLM,gemini
9,4,0.03333333333333333,3.6,0,30,hi,LLM,gemini
6,5,0.03333333333333333,2.6333333333333333,1,30,hi,LLM,gemini
8,5,0.03333333333333333,2.8,0,30,hi,LLM,gemini
7,5,0.03333333333333333,3.566666666666667,2,30,hi,LLM,gemini
8,5,0.03333333333333333,4.266666666666667,0,30,hi,LLM,gemini
10,6,0.03125,3.125,0,32,hi,LLM,gemini
7,5,0.03125,3.8125,2,32,hi,LLM,gemini
6,6,0.03125,2.90625,2,32,hi,LLM,gemini
6,5,0.03125,2.9375,0,32,hi,LLM,gemini
9,6,0.03225806451612903,2.5483870967741935,0,31,hi,LLM,gemini
8,6,0.03125,3.4375,0,32,hi,LLM,gemini
8,4,0.034482758620689655,3.5517241379310347,0,29,hi,LLM,gemini
7,5,0.03333333333333333,2.8,0,30,hi,LLM,gemini
9,5,0.03571428571428571,3.2857142857142856,0,28,hi,LLM,gemini
8,3,0.034482758620689655,3.3793103448275863,0,29,hi,LLM,gemini
8,4,0.034482758620689655,3.103448275862069,0,29,hi,LLM,gemini
8,6,0.03571428571428571,2.607142857142857,0,28,hi,LLM,gemini
7,5,0.03571428571428571,2.75,0,28,hi,LLM,gemini
8,4,0.03225806451612903,3.129032258064516,0,31,hi,LLM,gemini
7,7,0.03225806451612903,2.5161290322580645,0,31,hi,LLM,gemini
8,4,0.034482758620689655,3.103448275862069,0,29,hi,LLM,gemini
7,5,0.03333333333333333,3.1666666666666665,3,30,hi,LLM,gemini
8,4,0.03333333333333333,2.8333333333333335,0,30,hi,LLM,gemini
8,4,0.03333333333333333,2.8666666666666667,0,30,hi,LLM,gemini
7,4,0.03571428571428571,2.5714285714285716,0,28,hi,LLM,gemini
5,8,0.03333333333333333,2.3333333333333335,0,30,hi,LLM,gemini
7,4,0.03571428571428571,3.0,0,28,hi,LLM,gemini
6,5,0.03125,2.75,0,32,hi,LLM,gemini
7,6,0.03225806451612903,2.4193548387096775,0,31,hi,LLM,gemini
8,5,0.030303030303030304,3.090909090909091,2,33,hi,LLM,gemini
8,4,0.03333333333333333,3.5,0,30,hi,LLM,gemini
7,5,0.03225806451612903,2.5161290322580645,0,31,hi,LLM,gemini
6,4,0.03333333333333333,2.466666666666667,0,30,hi,LLM,gemini
8,4,0.03333333333333333,3.466666666666667,0,30,hi,LLM,gemini
7,4,0.03225806451612903,2.903225806451613,0,31,hi,LLM,gemini
7,5,0.03333333333333333,2.7,2,30,hi,LLM,gemini
6,5,0.03225806451612903,2.4516129032258065,0,31,hi,LLM,gemini
7,6,0.030303030303030304,2.6666666666666665,0,33,hi,LLM,gemini
9,4,0.034482758620689655,3.3448275862068964,0,29,hi,LLM,gemini
7,5,0.03125,3.0625,3,32,hi,LLM,gemini
7,5,0.03225806451612903,2.806451612903226,0,31,hi,LLM,gemini
9,4,0.03225806451612903,2.935483870967742,0,31,hi,LLM,gemini
7,5,0.03225806451612903,3.225806451612903,0,31,hi,LLM,gemini
8,8,0.030303030303030304,2.3333333333333335,0,33,hi,LLM,gemini
9,4,0.03333333333333333,3.433333333333333,0,30,hi,LLM,gemini
9,4,0.03333333333333333,3.6,0,30,hi,LLM,gemini
9,4,0.030303030303030304,3.4545454545454546,0,33,hi,LLM,gemini
8,5,0.03333333333333333,2.466666666666667,0,30,hi,LLM,gemini
8,5,0.030303030303030304,2.787878787878788,0,33,hi,LLM,gemini
6,8,0.03333333333333333,2.1666666666666665,0,30,hi,LLM,gemini
9,4,0.03333333333333333,3.6,0,30,hi,LLM,gemini
6,5,0.03333333333333333,2.6333333333333333,1,30,hi,LLM,gemini
7,5,0.030303030303030304,2.9393939393939394,0,33,hi,LLM,gemini
7,5,0.03333333333333333,3.566666666666667,2,30,hi,LLM,gemini
8,5,0.03333333333333333,4.266666666666667,0,30,hi,LLM,gemini
8,6,0.03225806451612903,2.870967741935484,0,31,hi,LLM,gemini
7,5,0.03125,3.8125,2,32,hi,LLM,gemini
6,6,0.03125,2.90625,2,32,hi,LLM,gemini
6,5,0.03125,2.9375,0,32,hi,LLM,gemini
9,6,0.03225806451612903,2.5483870967741935,0,31,hi,LLM,gemini
8,6,0.03125,3.4375,0,32,hi,LLM,gemini
9,4,0.03333333333333333,3.533333333333333,0,30,hi,LLM,gemini
7,5,0.03333333333333333,2.8,0,30,hi,LLM,gemini
9,5,0.03571428571428571,3.2857142857142856,0,28,hi,LLM,gemini
8,3,0.034482758620689655,3.3793103448275863,0,29,hi,LLM,gemini
8,4,0.034482758620689655,3.103448275862069,0,29,hi,LLM,gemini
8,6,0.03571428571428571,2.607142857142857,0,28,hi,LLM,gemini
7,5,0.03571428571428571,2.75,0,28,hi,LLM,gemini
7,4,0.03333333333333333,3.2,0,30,hi,LLM,gemini
7,7,0.03225806451612903,2.5161290322580645,0,31,hi,LLM,gemini
8,4,0.034482758620689655,3.103448275862069,0,29,hi,LLM,gemini
7,5,0.03333333333333333,3.1666666666666665,3,30,hi,LLM,gemini
8,4,0.03333333333333333,2.8333333333333335,0,30,hi,LLM,gemini
8,4,0.03333333333333333,2.8666666666666667,0,30,hi,LLM,gemini
7,4,0.03571428571428571,2.5714285714285716,0,28,hi,LLM,gemini
5,8,0.03333333333333333,2.3333333333333335,0,30,hi,LLM,gemini
7,4,0.03571428571428571,3.0,0,28,hi,LLM,gemini
6,5,0.03125,2.75,0,32,hi,LLM,gemini
7,6,0.03225806451612903,2.4193548387096775,0,31,hi,LLM,gemini
7,5,0.03333333333333333,2.966666666666667,2,30,hi,LLM,gemini
8,4,0.03333333333333333,3.5,0,30,hi,LLM,gemini
7,5,0.03225806451612903,2.5161290322580645,0,31,hi,LLM,gemini
6,4,0.03333333333333333,2.466666666666667,0,30,hi,LLM,gemini
8,5,0.034482758620689655,3.2413793103448274,0,29,hi,LLM,gemini
5,7,0.034482758620689655,2.3793103448275863,0,29,hi,LLM,gemini
7,5,0.03333333333333333,2.7,2,30,hi,LLM,gemini
6,5,0.03225806451612903,2.4516129032258065,0,31,hi,LLM,gemini
7,6,0.03125,2.625,0,32,hi,LLM,gemini
9,4,0.034482758620689655,3.3448275862068964,0,29,hi,LLM,gemini
7,4,0.03333333333333333,2.966666666666667,3,30,hi,LLM,gemini
7,5,0.03225806451612903,2.806451612903226,0,31,hi,LLM,gemini
9,4,0.03225806451612903,2.935483870967742,0,31,hi,LLM,gemini
7,5,0.03225806451612903,3.225806451612903,0,31,hi,LLM,gemini
8,7,0.03333333333333333,2.2333333333333334,0,30,hi,LLM,gemini
9,4,0.03333333333333333,3.433333333333333,0,30,hi,LLM,gemini
8,4,0.034482758620689655,3.689655172413793,0,29,hi,LLM,gemini
9,4,0.030303030303030304,3.4545454545454546,0,33,hi,LLM,gemini
8,5,0.034482758620689655,2.413793103448276,0,29,hi,LLM,gemini
8,5,0.03333333333333333,2.6666666666666665,0,30,hi,LLM,gemini
6,8,0.03333333333333333,2.1666666666666665,0,30,hi,LLM,gemini
9,4,0.03333333333333333,3.6,0,30,hi,LLM,gemini
6,5,0.037037037037037035,2.5185185185185186,0,27,hi,LLM,gemini
8,5,0.03333333333333333,2.8,0,30,hi,LLM,gemini
7,5,0.03333333333333333,3.566666666666667,2,30,hi,LLM,gemini
8,5,0.03333333333333333,4.266666666666667,0,30,hi,LLM,gemini
8,6,0.03333333333333333,2.7666666666666666,0,30,hi,LLM,gemini
7,5,0.03125,3.8125,2,32,hi,LLM,gemini
7,6,0.03333333333333333,3.2,3,30,hi,LLM,gemini
6,5,0.03333333333333333,2.8333333333333335,0,30,hi,LLM,gemini
9,6,0.03225806451612903,2.5483870967741935,0,31,hi,LLM,gemini
8,6,0.03333333333333333,3.466666666666667,0,30,hi,LLM,gemini
8,4,0.034482758620689655,3.3448275862068964,0,29,hi,LLM,gemini
7,5,0.03333333333333333,2.7,0,30,hi,LLM,gemini
10,3,0.03333333333333333,3.2666666666666666,0,30,hi,LLM,gemini
8,6,0.034482758620689655,2.9655172413793105,0,29,hi,LLM,gemini
8,5,0.03225806451612903,2.6129032258064515,0,31,hi,LLM,gemini
6,6,0.03225806451612903,2.7096774193548385,0,31,hi,LLM,gemini
8,4,0.03225806451612903,3.7419354838709675,0,31,hi,LLM,gemini
8,5,0.03333333333333333,2.4,0,30,hi,LLM,gemini
6,7,0.029411764705882353,2.3823529411764706,0,34,hi,LLM,gemini
7,4,0.03571428571428571,3.5714285714285716,0,28,hi,LLM,gemini
8,5,0.03333333333333333,3.5,0,30,hi,LLM,gemini
8,5,0.03225806451612903,2.7419354838709675,0,31,hi,LLM,gemini
7,6,0.03125,3.375,3,32,hi,LLM,gemini
7,4,0.034482758620689655,3.5172413793103448,2,29,hi,LLM,gemini
5,6,0.03225806451612903,2.5483870967741935,0,31,hi,LLM,gemini
6,4,0.03333333333333333,3.4,0,30,hi,LLM,gemini
6,4,0.03225806451612903,2.870967741935484,0,31,hi,LLM,gemini
10,5,0.03125,3.28125,0,32,hi,LLM,gemini
7,5,0.03125,2.84375,0,32,hi,LLM,gemini
9,4,0.030303030303030304,3.515151515151515,0,33,hi,LLM,gemini
6,4,0.03125,2.78125,0,32,hi,LLM,gemini
8,5,0.03125,3.875,3,32,hi,LLM,gemini
7,5,0.03225806451612903,3.3870967741935485,0,31,hi,LLM,gemini
7,7,0.03333333333333333,2.566666666666667,0,30,hi,LLM,gemini
8,3,0.030303030303030304,3.0303030303030303,0,33,hi,LLM,gemini
6,5,0.03125,2.84375,0,32,hi,LLM,gemini
6,5,0.03125,3.78125,3,32,hi,LLM,gemini
9,5,0.03225806451612903,2.7096774193548385,0,31,hi,LLM,gemini
5,7,0.03225806451612903,3.096774193548387,2,31,hi,LLM,gemini
9,7,0.03225806451612903,2.7096774193548385,0,31,hi,LLM,gemini
6,5,0.03225806451612903,3.5161290322580645,0,31,hi,LLM,gemini
7,4,0.03333333333333333,4.066666666666666,0,30,hi,LLM,gemini
8,5,0.030303030303030304,3.3636363636363638,0,33,hi,LLM,gemini
8,4,0.03125,3.0,0,32,hi,LLM,gemini
8,4,0.03125,3.84375,0,32,hi,LLM,gemini
7,7,0.030303030303030304,2.606060606060606,0,33,hi,LLM,gemini
6,7,0.03225806451612903,3.096774193548387,0,31,hi,LLM,gemini
8,6,0.03333333333333333,3.1333333333333333,0,30,hi,LLM,gemini
7,4,0.03125,2.9375,0,32,hi,LLM,gemini
7,4,0.029411764705882353,3.5,0,34,hi,LLM,gemini
6,4,0.03333333333333333,3.7333333333333334,0,30,hi,LLM,gemini
6,6,0.03125,2.875,0,32,hi,LLM,gemini
8,4,0.03225806451612903,3.774193548387097,0,31,hi,LLM,gemini
4,8,0.03125,2.40625,0,32,hi,LLM,gemini
5,5,0.03333333333333333,3.566666666666667,0,30,hi,LLM,gemini
7,5,0.030303030303030304,3.090909090909091,0,33,hi,LLM,gemini
8,4,0.03225806451612903,3.3548387096774195,0,31,hi,LLM,gemini
8,4,0.03333333333333333,3.3666666666666667,0,30,hi,LLM,gemini
7,5,0.030303030303030304,3.0606060606060606,0,33,hi,LLM,gemini
6,4,0.03571428571428571,3.7857142857142856,0,28,hi,LLM,gemini
7,5,0.03333333333333333,3.466666666666667,0,30,hi,LLM,gemini
6,4,0.034482758620689655,2.5517241379310347,0,29,hi,LLM,gemini
6,8,0.03333333333333333,2.6333333333333333,1,30,hi,LLM,gemini
10,4,0.03333333333333333,3.433333333333333,0,30,hi,LLM,gemini
7,6,0.03125,2.1875,0,32,hi,LLM,gemini
7,6,0.03225806451612903,2.7419354838709675,0,31,hi,LLM,gemini
10,4,0.03225806451612903,3.193548387096774,0,31,hi,LLM,gemini
7,7,0.03125,2.21875,0,32,hi,LLM,gemini
6,8,0.03125,2.59375,0,32,hi,LLM,gemini
8,4,0.03225806451612903,3.4193548387096775,0,31,hi,LLM,gemini
7,5,0.03125,3.3125,2,32,hi,LLM,gemini
6,8,0.030303030303030304,2.393939393939394,0,33,hi,LLM,gemini
10,5,0.030303030303030304,3.212121212121212,0,33,hi,LLM,gemini
9,5,0.03125,3.5625,0,32,hi,LLM,gemini
8,5,0.029411764705882353,2.7058823529411766,0,34,hi,LLM,gemini
10,4,0.030303030303030304,3.5454545454545454,0,33,hi,LLM,gemini
6,5,0.03125,3.625,0,32,hi,LLM,gemini
8,5,0.030303030303030304,3.1515151515151514,0,33,hi,LLM,gemini
9,5,0.03125,3.40625,0,32,hi,LLM,gemini
8,6,0.03125,2.5,0,32,hi,LLM,gemini
8,4,0.029411764705882353,2.735294117647059,0,34,hi,LLM,gemini
6,5,0.03125,3.125,0,32,hi,LLM,gemini
7,5,0.030303030303030304,3.878787878787879,0,33,hi,LLM,gemini
8,5,0.029411764705882353,3.088235294117647,0,34,hi,LLM,gemini
7,4,0.030303030303030304,3.515151515151515,0,33,hi,LLM,gemini
6,5,0.030303030303030304,3.6666666666666665,0,33,hi,LLM,gemini
9,5,0.030303030303030304,2.8484848484848486,0,33,hi,LLM,gemini
8,5,0.030303030303030304,2.6666666666666665,0,33,hi,LLM,gemini
6,6,0.03125,2.5,0,32,hi,LLM,gemini
8,5,0.02857142857142857,2.7714285714285714,0,35,hi,LLM,gemini
7,6,0.030303030303030304,3.606060606060606,3,33,hi,LLM,gemini
7,7,0.03125,2.5625,0,32,hi,LLM,gemini
6,8,0.03125,2.3125,0,32,hi,LLM,gemini
7,5,0.03125,2.4375,0,32,hi,LLM,gemini
9,4,0.030303030303030304,2.9696969696969697,0,33,hi,LLM,gemini
7,4,0.030303030303030304,3.090909090909091,0,33,hi,LLM,gemini
9,3,0.03125,3.6875,0,32,hi,LLM,gemini
6,6,0.03125,2.21875,0,32,hi,LLM,gemini
6,7,0.029411764705882353,2.5,0,34,hi,LLM,gemini
8,5,0.03225806451612903,3.129032258064516,0,31,hi,LLM,gemini
8,6,0.03225806451612903,3.4193548387096775,0,31,hi,LLM,gemini
6,6,0.030303030303030304,2.696969696969697,0,33,hi,LLM,gemini
7,4,0.030303030303030304,3.4242424242424243,0,33,hi,LLM,gemini
9,4,0.030303030303030304,4.090909090909091,0,33,hi,LLM,gemini
8,7,0.027777777777777776,2.5555555555555554,0,36,hi,LLM,gemini
7,5,0.030303030303030304,3.242424242424242,0,33,hi,LLM,gemini
7,3,0.03125,2.71875,0,32,hi,LLM,gemini
6,7,0.030303030303030304,2.6363636363636362,0,33,hi,LLM,gemini
7,6,0.030303030303030304,2.878787878787879,1,33,hi,LLM,gemini
8,6,0.03333333333333333,2.8,0,30,hi,LLM,gemini
8,4,0.034482758620689655,3.3448275862068964,0,29,hi,LLM,gemini
7,5,0.03333333333333333,2.7666666666666666,0,30,hi,LLM,gemini
10,3,0.03571428571428571,3.2857142857142856,0,28,hi,LLM,gemini
7,6,0.034482758620689655,3.0,0,29,hi,LLM,gemini
7,4,0.03333333333333333,2.8,0,30,hi,LLM,gemini
8,6,0.03225806451612903,2.6451612903225805,0,31,hi,LLM,gemini
7,5,0.03571428571428571,2.75,0,28,hi,LLM,gemini
8,5,0.03333333333333333,2.3666666666666667,0,30,hi,LLM,gemini
7,5,0.03225806451612903,2.4193548387096775,0,31,hi,LLM,gemini
7,5,0.03333333333333333,2.533333333333333,0,30,hi,LLM,gemini
5,6,0.034482758620689655,3.9310344827586206,0,29,hi,LLM,gemini
6,5,0.03125,2.8125,0,32,hi,LLM,gemini
7,6,0.03225806451612903,2.774193548387097,0,31,hi,LLM,gemini
7,6,0.03333333333333333,2.7333333333333334,0,30,hi,LLM,gemini
4,7,0.03125,3.21875,0,32,hi,LLM,gemini
7,6,0.03125,3.46875,3,32,hi,LLM,gemini
8,6,0.03125,3.53125,0,32,hi,LLM,gemini
10,5,0.03125,3.25,0,32,hi,LLM,gemini
9,5,0.03125,3.6875,3,32,hi,LLM,gemini
7,5,0.034482758620689655,2.9310344827586206,2,29,hi,LLM,gemini
6,5,0.03125,2.75,0,32,hi,LLM,gemini
6,5,0.03125,2.65625,0,32,hi,LLM,gemini
9,6,0.03225806451612903,3.2580645161290325,0,31,hi,LLM,gemini
7,4,0.03333333333333333,3.8333333333333335,0,30,hi,LLM,gemini
6,6,0.030303030303030304,2.696969696969697,0,33,hi,LLM,gemini
6,4,0.03225806451612903,2.5806451612903225,0,31,hi,LLM,gemini
7,5,0.034482758620689655,2.896551724137931,0,29,hi,LLM,gemini
7,6,0.030303030303030304,2.757575757575758,0,33,hi,LLM,gemini
7,9,0.03125,3.65625,4,32,hi,LLM,gemini
7,5,0.03125,3.65625,0,32,hi,LLM,gemini
7,5,0.03125,2.875,0,32,hi,LLM,gemini
9,3,0.03225806451612903,3.3870967741935485,0,31,hi,LLM,gemini
7,5,0.03333333333333333,3.3333333333333335,0,30,hi,LLM,gemini
8,4,0.030303030303030304,3.0606060606060606,0,33,hi,LLM,gemini
7,6,0.03125,3.53125,2,32,hi,LLM,gemini
5,7,0.03333333333333333,4.066666666666666,4,30,hi,LLM,gemini
5,5,0.03225806451612903,3.6451612903225805,0,31,hi,LLM,gemini
9,4,0.03225806451612903,3.6774193548387095,0,31,hi,LLM,gemini
8,5,0.03125,3.1875,0,32,hi,LLM,gemini
6,6,0.03225806451612903,2.3870967741935485,0,31,hi,LLM,gemini
8,6,0.03225806451612903,3.096774193548387,0,31,hi,LLM,gemini
6,5,0.03225806451612903,3.4838709677419355,3,31,hi,LLM,gemini
7,6,0.03125,3.375,0,32,hi,LLM,gemini
9,4,0.03225806451612903,3.5483870967741935,0,31,hi,LLM,gemini
9,4,0.03225806451612903,3.6774193548387095,0,31,hi,LLM,gemini
6,5,0.03333333333333333,4.366666666666666,0,30,hi,LLM,gemini
7,5,0.03333333333333333,3.933333333333333,5,30,hi,LLM,gemini
5,4,0.03333333333333333,3.066666666666667,3,30,hi,LLM,gemini
6,5,0.03333333333333333,3.5,2,30,hi,LLM,gemini
7,5,0.034482758620689655,3.413793103448276,4,29,hi,LLM,gemini
8,4,0.034482758620689655,3.3448275862068964,0,29,hi,LLM,gemini
7,5,0.03333333333333333,2.8333333333333335,0,30,hi,LLM,gemini
10,3,0.03571428571428571,3.2857142857142856,0,28,hi,LLM,gemini
7,6,0.034482758620689655,3.0,0,29,hi,LLM,gemini
7,4,0.03333333333333333,2.8,0,30,hi,LLM,gemini
7,6,0.03333333333333333,2.6333333333333333,0,30,hi,LLM,gemini
8,5,0.03333333333333333,2.933333333333333,0,30,hi,LLM,gemini
8,5,0.03333333333333333,2.3,0,30,hi,LLM,gemini
7,5,0.03225806451612903,2.4193548387096775,0,31,hi,LLM,gemini
7,5,0.03225806451612903,2.5161290322580645,0,31,hi,LLM,gemini
5,6,0.034482758620689655,3.9310344827586206,0,29,hi,LLM,gemini
8,4,0.03333333333333333,2.8333333333333335,0,30,hi,LLM,gemini
8,4,0.03225806451612903,2.935483870967742,0,31,hi,LLM,gemini
7,6,0.03333333333333333,2.7333333333333334,0,30,hi,LLM,gemini
4,7,0.03125,3.21875,0,32,hi,LLM,gemini
7,5,0.03333333333333333,3.466666666666667,3,30,hi,LLM,gemini
8,6,0.03225806451612903,3.5483870967741935,0,31,hi,LLM,gemini
10,5,0.03125,3.25,0,32,hi,LLM,gemini
9,5,0.03125,3.6875,3,32,hi,LLM,gemini
7,5,0.03333333333333333,2.9,2,30,hi,LLM,gemini
7,5,0.03225806451612903,2.6774193548387095,0,31,hi,LLM,gemini
5,5,0.03225806451612903,2.6451612903225805,0,31,hi,LLM,gemini
9,6,0.03225806451612903,3.2580645161290325,0,31,hi,LLM,gemini
7,4,0.03225806451612903,3.935483870967742,0,31,hi,LLM,gemini
7,6,0.03125,2.59375,0,32,hi,LLM,gemini
6,4,0.03225806451612903,2.5806451612903225,0,31,hi,LLM,gemini
7,5,0.03333333333333333,2.966666666666667,0,30,hi,LLM,gemini
7,6,0.030303030303030304,2.757575757575758,0,33,hi,LLM,gemini
7,9,0.03125,3.65625,4,32,hi,LLM,gemini
7,5,0.03125,3.65625,0,32,hi,LLM,gemini
7,5,0.03125,2.875,0,32,hi,LLM,gemini
9,3,0.03225806451612903,3.3870967741935485,0,31,hi,LLM,gemini
7,5,0.03333333333333333,3.3333333333333335,0,30,hi,LLM,gemini
8,4,0.030303030303030304,3.0606060606060606,0,33,hi,LLM,gemini
8,6,0.030303030303030304,3.727272727272727,2,33,hi,LLM,gemini
5,7,0.03333333333333333,4.066666666666666,4,30,hi,LLM,gemini
5,5,0.03225806451612903,3.6451612903225805,0,31,hi,LLM,gemini
9,4,0.03225806451612903,3.6774193548387095,0,31,hi,LLM,gemini
8,5,0.03125,3.1875,0,32,hi,LLM,gemini
6,6,0.03225806451612903,2.3870967741935485,0,31,hi,LLM,gemini
8,6,0.03225806451612903,3.096774193548387,0,31,hi,LLM,gemini
6,5,0.03225806451612903,3.5161290322580645,3,31,hi,LLM,gemini
7,6,0.03125,3.375,0,32,hi,LLM,gemini
9,4,0.03225806451612903,3.5483870967741935,0,31,hi,LLM,gemini
9,4,0.03225806451612903,3.6774193548387095,0,31,hi,LLM,gemini
7,5,0.03225806451612903,4.32258064516129,0,31,hi,LLM,gemini
7,5,0.03333333333333333,3.933333333333333,5,30,hi,LLM,gemini
5,4,0.03333333333333333,3.066666666666667,3,30,hi,LLM,gemini
7,5,0.03225806451612903,3.4838709677419355,2,31,hi,LLM,gemini
7,5,0.03333333333333333,3.566666666666667,4,30,hi,LLM,gemini
8,4,0.03571428571428571,3.357142857142857,0,28,hi,LLM,gemini
6,6,0.034482758620689655,2.206896551724138,0,29,hi,LLM,gemini
7,5,0.034482758620689655,3.3793103448275863,0,29,hi,LLM,gemini
9,4,0.03571428571428571,3.142857142857143,0,28,hi,LLM,gemini
7,4,0.03333333333333333,3.033333333333333,3,30,hi,LLM,gemini
5,6,0.03333333333333333,2.2666666666666666,0,30,hi,LLM,gemini
9,5,0.03225806451612903,3.193548387096774,0,31,hi,LLM,gemini
8,5,0.03571428571428571,3.5,0,28,hi,LLM,gemini
9,4,0.03333333333333333,3.0,0,30,hi,LLM,gemini
9,5,0.03225806451612903,3.3548387096774195,0,31,hi,LLM,gemini
7,5,0.03225806451612903,2.838709677419355,0,31,hi,LLM,gemini
6,8,0.03225806451612903,2.5483870967741935,1,31,hi,LLM,gemini
8,6,0.03225806451612903,2.6451612903225805,0,31,hi,LLM,gemini
7,6,0.03225806451612903,3.032258064516129,0,31,hi,LLM,gemini
7,6,0.03125,2.71875,1,32,hi,LLM,gemini
6,5,0.03125,2.78125,2,32,hi,LLM,gemini
6,5,0.03225806451612903,2.870967741935484,0,31,hi,LLM,gemini
6,8,0.03225806451612903,2.5483870967741935,0,31,hi,LLM,gemini
8,6,0.03333333333333333,2.7,0,30,hi,LLM,gemini
4,8,0.03225806451612903,2.3870967741935485,0,31,hi,LLM,gemini
11,4,0.03333333333333333,4.066666666666666,0,30,hi,LLM,gemini
9,6,0.03333333333333333,2.933333333333333,0,30,hi,LLM,gemini
6,6,0.03571428571428571,3.857142857142857,3,28,hi,LLM,gemini
8,3,0.03333333333333333,3.566666666666667,0,30,hi,LLM,gemini
10,4,0.03333333333333333,3.466666666666667,0,30,hi,LLM,gemini
7,3,0.03571428571428571,3.142857142857143,0,28,hi,LLM,gemini
7,5,0.03333333333333333,3.3666666666666667,3,30,hi,LLM,gemini
7,5,0.03225806451612903,3.6774193548387095,4,31,hi,LLM,gemini
8,4,0.03225806451612903,3.7096774193548385,0,31,hi,LLM,gemini
10,5,0.03125,3.21875,0,32,hi,LLM,gemini
7,5,0.034482758620689655,3.5172413793103448,3,29,hi,LLM,gemini
9,4,0.03571428571428571,3.142857142857143,0,28,hi,LLM,gemini
8,4,0.03125,2.9375,0,32,hi,LLM,gemini
5,5,0.037037037037037035,3.074074074074074,0,27,hi,LLM,gemini
8,4,0.03225806451612903,3.3225806451612905,0,31,hi,LLM,gemini
6,5,0.03333333333333333,2.5,0,30,hi,LLM,gemini
8,5,0.037037037037037035,2.3703703703703702,0,27,hi,LLM,gemini
6,4,0.03333333333333333,3.1,3,30,hi,LLM,gemini
7,3,0.037037037037037035,3.2962962962962963,0,27,hi,LLM,gemini
9,4,0.03125,3.28125,0,32,hi,LLM,gemini
8,3,0.03333333333333333,3.066666666666667,0,30,hi,LLM,gemini
8,4,0.029411764705882353,3.2058823529411766,0,34,hi,LLM,gemini
7,4,0.034482758620689655,3.4482758620689653,0,29,hi,LLM,gemini
6,5,0.03125,3.9375,0,32,hi,LLM,gemini
7,5,0.03225806451612903,3.3548387096774195,0,31,hi,LLM,gemini
6,4,0.03333333333333333,3.3666666666666667,0,30,hi,LLM,gemini
4,6,0.03125,2.4375,0,32,hi,LLM,gemini
8,5,0.03125,3.5625,0,32,hi,LLM,gemini
7,5,0.034482758620689655,3.1379310344827585,2,29,hi,LLM,gemini
11,3,0.03125,4.0625,0,32,hi,LLM,gemini
8,4,0.034482758620689655,3.3448275862068964,0,29,hi,LLM,gemini
7,5,0.03333333333333333,2.8333333333333335,0,30,hi,LLM,gemini
10,3,0.03571428571428571,3.2857142857142856,0,28,hi,LLM,gemini
7,6,0.03333333333333333,2.933333333333333,0,30,hi,LLM,gemini
7,4,0.03333333333333333,2.8,0,30,hi,LLM,gemini
8,6,0.03225806451612903,2.6451612903225805,0,31,hi,LLM,gemini
8,5,0.03333333333333333,2.933333333333333,0,30,hi,LLM,gemini
8,5,0.03225806451612903,2.3870967741935485,0,31,hi,LLM,gemini
7,5,0.03125,2.4375,0,32,hi,LLM,gemini
7,5,0.03225806451612903,2.5161290322580645,0,31,hi,LLM,gemini
5,6,0.03333333333333333,4.033333333333333,0,30,hi,LLM,gemini
8,4,0.03333333333333333,2.8333333333333335,0,30,hi,LLM,gemini
8,4,0.03225806451612903,2.935483870967742,0,31,hi,LLM,gemini
7,6,0.03225806451612903,2.806451612903226,0,31,hi,LLM,gemini
5,7,0.03125,3.125,0,32,hi,LLM,gemini
