arity,depth,density,dep_length,crossings,n_tokens,lang,source,model
8,5,0.043478260869565216,7.608695652173913,59,23,fr,Random,N/A
5,11,0.038461538461538464,2.3461538461538463,0,26,fr,Human,N/A
7,5,0.038461538461538464,11.615384615384615,69,26,fr,Random,N/A
4,4,0.05555555555555555,2.5,0,18,fr,Human,N/A
3,6,0.05555555555555555,6.222222222222222,33,18,fr,Random,N/A
4,4,0.08333333333333333,2.1666666666666665,0,12,fr,Human,N/A
4,5,0.08333333333333333,4.25,24,12,fr,Random,N/A
5,13,0.02631578947368421,3.1052631578947367,0,38,fr,Human,N/A
4,8,0.02631578947368421,11.105263157894736,164,38,fr,Random,N/A
5,6,0.05263157894736842,2.3157894736842106,0,19,fr,Human,N/A
4,7,0.05263157894736842,5.842105263157895,28,19,fr,Random,N/A
5,6,0.05,2.6,0,20,fr,Human,N/A
5,5,0.05,5.55,28,20,fr,Random,N/A
6,6,0.024390243902439025,2.8536585365853657,1,41,fr,Human,N/A
4,6,0.024390243902439025,11.878048780487806,203,41,fr,Random,N/A
3,5,0.08333333333333333,1.6666666666666667,0,12,fr,Human,N/A
3,4,0.08333333333333333,4.5,9,12,fr,Random,N/A
4,8,0.047619047619047616,2.4761904761904763,0,21,fr,Human,N/A
4,8,0.047619047619047616,5.238095238095238,32,21,fr,Random,N/A
4,5,0.047619047619047616,2.6666666666666665,0,21,fr,Human,N/A
5,3,0.047619047619047616,7.428571428571429,41,21,fr,Random,N/A
5,2,0.09090909090909091,2.4545454545454546,0,11,fr,Human,N/A
4,5,0.09090909090909091,5.636363636363637,17,11,fr,Random,N/A
5,7,0.058823529411764705,2.0588235294117645,0,17,fr,Human,N/A
5,5,0.058823529411764705,5.647058823529412,51,17,fr,Random,N/A
3,6,0.09090909090909091,1.8181818181818181,0,11,fr,Human,N/A
3,4,0.09090909090909091,4.0,8,11,fr,Random,N/A
4,6,0.05555555555555555,2.4444444444444446,0,18,fr,Human,N/A
3,5,0.05555555555555555,5.055555555555555,37,18,fr,Random,N/A
4,4,0.08333333333333333,1.8333333333333333,0,12,fr,Human,N/A
5,3,0.08333333333333333,4.25,10,12,fr,Random,N/A
4,8,0.038461538461538464,2.6923076923076925,0,26,fr,Human,N/A
5,5,0.038461538461538464,6.961538461538462,76,26,fr,Random,N/A
5,4,0.041666666666666664,2.5833333333333335,0,24,fr,Human,N/A
4,5,0.041666666666666664,6.583333333333333,59,24,fr,Random,N/A
5,11,0.017241379310344827,4.637931034482759,0,58,fr,Human,N/A
5,8,0.017241379310344827,22.53448275862069,521,58,fr,Random,N/A
4,6,0.03571428571428571,4.107142857142857,0,28,fr,Human,N/A
4,7,0.03571428571428571,8.75,97,28,fr,Random,N/A
3,10,0.023255813953488372,3.13953488372093,0,43,fr,Human,N/A
5,7,0.023255813953488372,14.651162790697674,318,43,fr,Random,N/A
5,5,0.043478260869565216,2.6956521739130435,0,23,fr,LLM,chatgpt
6,4,0.04,3.76,0,25,fr,LLM,chatgpt
4,4,0.047619047619047616,2.5238095238095237,0,21,fr,LLM,chatgpt
6,6,0.05263157894736842,2.3157894736842106,0,19,fr,LLM,chatgpt
4,4,0.043478260869565216,2.9130434782608696,0,23,fr,LLM,chatgpt
4,4,0.047619047619047616,2.7142857142857144,0,21,fr,LLM,chatgpt
7,4,0.041666666666666664,3.0,0,24,fr,LLM,chatgpt
5,4,0.047619047619047616,2.7142857142857144,0,21,fr,LLM,chatgpt
5,4,0.041666666666666664,3.0833333333333335,0,24,fr,LLM,chatgpt
6,4,0.04,2.92,0,25,fr,LLM,chatgpt
5,4,0.041666666666666664,2.875,0,24,fr,LLM,chatgpt
4,4,0.043478260869565216,2.9565217391304346,0,23,fr,LLM,chatgpt
5,4,0.04,3.0,0,25,fr,LLM,chatgpt
5,5,0.047619047619047616,2.7142857142857144,0,21,fr,LLM,chatgpt
5,4,0.043478260869565216,3.0434782608695654,0,23,fr,LLM,chatgpt
5,4,0.047619047619047616,2.2857142857142856,0,21,fr,LLM,chatgpt
4,5,0.045454545454545456,2.772727272727273,0,22,fr,LLM,chatgpt
8,4,0.038461538461538464,3.269230769230769,0,26,fr,LLM,chatgpt
5,5,0.047619047619047616,2.5714285714285716,0,21,fr,LLM,chatgpt
4,6,0.043478260869565216,2.6956521739130435,0,23,fr,LLM,chatgpt
5,5,0.043478260869565216,2.5217391304347827,0,23,fr,LLM,chatgpt
4,4,0.045454545454545456,2.5454545454545454,0,22,fr,LLM,chatgpt
5,5,0.047619047619047616,2.761904761904762,0,21,fr,LLM,chatgpt
4,6,0.04,2.8,0,25,fr,LLM,chatgpt
5,4,0.047619047619047616,2.3333333333333335,0,21,fr,LLM,chatgpt
4,5,0.041666666666666664,2.75,0,24,fr,LLM,chatgpt
4,6,0.041666666666666664,2.7083333333333335,0,24,fr,LLM,chatgpt
6,4,0.045454545454545456,2.909090909090909,0,22,fr,LLM,chatgpt
5,4,0.043478260869565216,2.869565217391304,0,23,fr,LLM,chatgpt
5,4,0.047619047619047616,2.2857142857142856,0,21,fr,LLM,chatgpt
5,5,0.043478260869565216,2.652173913043478,0,23,fr,LLM,chatgpt
5,7,0.043478260869565216,2.5217391304347827,0,23,fr,LLM,chatgpt
5,6,0.043478260869565216,2.652173913043478,0,23,fr,LLM,chatgpt
5,6,0.043478260869565216,2.608695652173913,0,23,fr,LLM,chatgpt
6,4,0.041666666666666664,2.875,0,24,fr,LLM,chatgpt
5,4,0.05,2.25,0,20,fr,LLM,chatgpt
5,4,0.041666666666666664,2.75,0,24,fr,LLM,chatgpt
5,4,0.04,2.96,0,25,fr,LLM,chatgpt
4,6,0.041666666666666664,2.7916666666666665,0,24,fr,LLM,chatgpt
5,3,0.05263157894736842,2.789473684210526,0,19,fr,LLM,chatgpt
6,5,0.03571428571428571,3.142857142857143,0,28,fr,LLM,chatgpt
6,4,0.043478260869565216,2.8260869565217392,0,23,fr,LLM,chatgpt
5,5,0.043478260869565216,2.608695652173913,0,23,fr,LLM,chatgpt
5,4,0.05,2.75,0,20,fr,LLM,chatgpt
4,6,0.043478260869565216,2.652173913043478,0,23,fr,LLM,chatgpt
5,4,0.047619047619047616,2.3333333333333335,0,21,fr,LLM,chatgpt
4,5,0.041666666666666664,2.5833333333333335,0,24,fr,LLM,chatgpt
5,4,0.045454545454545456,2.6818181818181817,0,22,fr,LLM,chatgpt
5,6,0.04,2.72,0,25,fr,LLM,chatgpt
5,5,0.047619047619047616,2.1904761904761907,0,21,fr,LLM,chatgpt
5,5,0.04,2.76,0,25,fr,LLM,chatgpt
5,6,0.04,2.72,0,25,fr,LLM,chatgpt
6,4,0.038461538461538464,2.8076923076923075,0,26,fr,LLM,chatgpt
6,4,0.04,3.0,0,25,fr,LLM,chatgpt
6,4,0.038461538461538464,3.1153846153846154,0,26,fr,LLM,chatgpt
6,4,0.038461538461538464,3.0384615384615383,0,26,fr,LLM,chatgpt
5,5,0.041666666666666664,2.5,0,24,fr,LLM,chatgpt
5,5,0.037037037037037035,3.5185185185185186,0,27,fr,LLM,chatgpt
5,7,0.043478260869565216,2.391304347826087,0,23,fr,LLM,chatgpt
6,4,0.038461538461538464,3.1538461538461537,0,26,fr,LLM,chatgpt
6,4,0.04,2.56,0,25,fr,LLM,chatgpt
3,5,0.043478260869565216,2.739130434782609,0,23,fr,LLM,chatgpt
5,5,0.043478260869565216,2.5652173913043477,0,23,fr,LLM,chatgpt
6,4,0.043478260869565216,2.391304347826087,0,23,fr,LLM,chatgpt
6,5,0.043478260869565216,2.6956521739130435,0,23,fr,LLM,chatgpt
5,3,0.047619047619047616,2.3333333333333335,0,21,fr,LLM,chatgpt
5,5,0.03571428571428571,3.0,0,28,fr,LLM,chatgpt
4,7,0.045454545454545456,2.4545454545454546,0,22,fr,LLM,chatgpt
6,5,0.04,2.72,0,25,fr,LLM,chatgpt
5,4,0.045454545454545456,2.590909090909091,0,22,fr,LLM,chatgpt
6,4,0.045454545454545456,2.3181818181818183,0,22,fr,LLM,chatgpt
4,5,0.043478260869565216,3.0,0,23,fr,LLM,chatgpt
5,7,0.043478260869565216,2.4347826086956523,0,23,fr,LLM,chatgpt
5,4,0.041666666666666664,2.5833333333333335,0,24,fr,LLM,chatgpt
5,5,0.045454545454545456,2.5,0,22,fr,LLM,chatgpt
6,4,0.038461538461538464,2.8461538461538463,0,26,fr,LLM,chatgpt
6,4,0.041666666666666664,3.0,0,24,fr,LLM,chatgpt
5,5,0.041666666666666664,2.5,0,24,fr,LLM,chatgpt
6,4,0.041666666666666664,2.7916666666666665,0,24,fr,LLM,chatgpt
7,3,0.04,2.88,0,25,fr,LLM,chatgpt
5,4,0.043478260869565216,2.652173913043478,0,23,fr,LLM,chatgpt
4,4,0.04,2.8,0,25,fr,LLM,chatgpt
5,5,0.04,2.72,0,25,fr,LLM,chatgpt
4,6,0.043478260869565216,2.5652173913043477,0,23,fr,LLM,chatgpt
5,3,0.045454545454545456,2.3181818181818183,0,22,fr,LLM,chatgpt
4,5,0.041666666666666664,2.6666666666666665,0,24,fr,LLM,chatgpt
5,4,0.043478260869565216,2.652173913043478,0,23,fr,LLM,chatgpt
5,4,0.047619047619047616,2.619047619047619,0,21,fr,LLM,chatgpt
6,4,0.038461538461538464,2.8461538461538463,0,26,fr,LLM,chatgpt
6,3,0.043478260869565216,2.5652173913043477,0,23,fr,LLM,chatgpt
5,6,0.04,2.64,0,25,fr,LLM,chatgpt
4,4,0.04,2.8,0,25,fr,LLM,chatgpt
5,5,0.047619047619047616,2.4285714285714284,0,21,fr,LLM,chatgpt
5,4,0.041666666666666664,2.75,0,24,fr,LLM,chatgpt
5,6,0.043478260869565216,2.739130434782609,0,23,fr,LLM,chatgpt
4,4,0.047619047619047616,2.5714285714285716,0,21,fr,LLM,chatgpt
6,3,0.05,2.4,0,20,fr,LLM,chatgpt
4,4,0.041666666666666664,2.5416666666666665,0,24,fr,LLM,chatgpt
6,6,0.041666666666666664,2.4166666666666665,0,24,fr,LLM,chatgpt
6,4,0.04,3.48,0,25,fr,LLM,chatgpt
5,5,0.043478260869565216,2.6956521739130435,0,23,fr,LLM,chatgpt
4,4,0.045454545454545456,2.727272727272727,0,22,fr,LLM,chatgpt
5,5,0.041666666666666664,3.7916666666666665,0,24,fr,LLM,chatgpt
4,4,0.047619047619047616,2.5238095238095237,0,21,fr,LLM,chatgpt
6,5,0.047619047619047616,2.5714285714285716,0,21,fr,LLM,chatgpt
5,6,0.04,2.76,0,25,fr,LLM,chatgpt
6,4,0.047619047619047616,2.6666666666666665,0,21,fr,LLM,chatgpt
5,5,0.043478260869565216,2.782608695652174,0,23,fr,LLM,chatgpt
6,4,0.05263157894736842,2.6842105263157894,0,19,fr,LLM,chatgpt
4,4,0.041666666666666664,2.8333333333333335,0,24,fr,LLM,chatgpt
5,6,0.045454545454545456,2.590909090909091,0,22,fr,LLM,chatgpt
5,4,0.043478260869565216,2.3043478260869565,0,23,fr,LLM,chatgpt
5,4,0.038461538461538464,2.8461538461538463,0,26,fr,LLM,chatgpt
5,5,0.047619047619047616,2.8095238095238093,0,21,fr,LLM,chatgpt
4,6,0.047619047619047616,2.5238095238095237,0,21,fr,LLM,chatgpt
5,4,0.043478260869565216,2.869565217391304,0,23,fr,LLM,chatgpt
4,4,0.043478260869565216,2.739130434782609,0,23,fr,LLM,chatgpt
4,6,0.047619047619047616,2.4285714285714284,0,21,fr,LLM,chatgpt
5,4,0.043478260869565216,2.869565217391304,3,23,fr,LLM,chatgpt
5,5,0.047619047619047616,2.619047619047619,0,21,fr,LLM,chatgpt
6,4,0.045454545454545456,2.909090909090909,0,22,fr,LLM,chatgpt
5,6,0.043478260869565216,2.4782608695652173,0,23,fr,LLM,chatgpt
5,5,0.045454545454545456,2.6363636363636362,0,22,fr,LLM,chatgpt
4,5,0.043478260869565216,2.5652173913043477,0,23,fr,LLM,chatgpt
5,6,0.043478260869565216,2.1739130434782608,0,23,fr,LLM,chatgpt
5,4,0.05,2.6,0,20,fr,LLM,chatgpt
5,4,0.038461538461538464,2.8846153846153846,0,26,fr,LLM,chatgpt
4,4,0.05,2.7,0,20,fr,LLM,chatgpt
4,5,0.043478260869565216,2.8260869565217392,0,23,fr,LLM,chatgpt
5,5,0.041666666666666664,2.4166666666666665,0,24,fr,LLM,chatgpt
5,4,0.047619047619047616,2.8095238095238093,0,21,fr,LLM,chatgpt
6,4,0.043478260869565216,2.782608695652174,0,23,fr,LLM,chatgpt
4,4,0.045454545454545456,2.590909090909091,0,22,fr,LLM,chatgpt
4,6,0.041666666666666664,2.6666666666666665,0,24,fr,LLM,chatgpt
5,4,0.047619047619047616,2.1904761904761907,0,21,fr,LLM,chatgpt
5,4,0.047619047619047616,2.4285714285714284,0,21,fr,LLM,chatgpt
5,4,0.045454545454545456,2.772727272727273,0,22,fr,LLM,chatgpt
5,4,0.05,3.0,0,20,fr,LLM,chatgpt
4,6,0.043478260869565216,2.5652173913043477,0,23,fr,LLM,chatgpt
6,4,0.043478260869565216,2.6956521739130435,0,23,fr,LLM,chatgpt
5,4,0.047619047619047616,3.0952380952380953,0,21,fr,LLM,chatgpt
5,5,0.05,2.5,0,20,fr,LLM,chatgpt
5,4,0.05,2.55,0,20,fr,LLM,chatgpt
5,4,0.045454545454545456,2.8181818181818183,0,22,fr,LLM,chatgpt
5,3,0.05,2.3,0,20,fr,LLM,chatgpt
5,6,0.047619047619047616,2.5238095238095237,0,21,fr,LLM,chatgpt
5,5,0.045454545454545456,3.1818181818181817,0,22,fr,LLM,chatgpt
5,5,0.04,2.68,0,25,fr,LLM,chatgpt
4,4,0.043478260869565216,2.652173913043478,0,23,fr,LLM,chatgpt
4,5,0.047619047619047616,2.0952380952380953,0,21,fr,LLM,chatgpt
5,5,0.038461538461538464,2.769230769230769,0,26,fr,LLM,chatgpt
7,4,0.04,3.0,0,25,fr,LLM,chatgpt
5,4,0.041666666666666664,2.3333333333333335,0,24,fr,LLM,chatgpt
6,5,0.03333333333333333,3.2,0,30,fr,LLM,chatgpt
6,3,0.041666666666666664,2.5833333333333335,0,24,fr,LLM,chatgpt
6,4,0.038461538461538464,3.1153846153846154,0,26,fr,LLM,chatgpt
6,4,0.041666666666666664,2.6666666666666665,0,24,fr,LLM,chatgpt
5,4,0.043478260869565216,2.9130434782608696,0,23,fr,LLM,chatgpt
6,6,0.041666666666666664,2.7916666666666665,0,24,fr,LLM,chatgpt
5,3,0.043478260869565216,2.4782608695652173,0,23,fr,LLM,chatgpt
6,5,0.041666666666666664,2.8333333333333335,0,24,fr,LLM,chatgpt
5,4,0.043478260869565216,2.608695652173913,0,23,fr,LLM,chatgpt
5,5,0.043478260869565216,3.0869565217391304,0,23,fr,LLM,chatgpt
5,4,0.04,2.92,0,25,fr,LLM,chatgpt
6,3,0.043478260869565216,2.5652173913043477,0,23,fr,LLM,chatgpt
4,4,0.045454545454545456,2.6363636363636362,0,22,fr,LLM,chatgpt
5,6,0.04,2.72,0,25,fr,LLM,chatgpt
5,5,0.041666666666666664,2.9166666666666665,0,24,fr,LLM,chatgpt
4,6,0.041666666666666664,2.75,0,24,fr,LLM,chatgpt
5,3,0.043478260869565216,2.391304347826087,0,23,fr,LLM,chatgpt
6,4,0.04,3.08,0,25,fr,LLM,chatgpt
5,5,0.043478260869565216,3.1739130434782608,0,23,fr,LLM,chatgpt
4,6,0.038461538461538464,2.8461538461538463,0,26,fr,LLM,chatgpt
4,3,0.047619047619047616,2.238095238095238,0,21,fr,LLM,chatgpt
5,5,0.047619047619047616,2.4285714285714284,0,21,fr,LLM,chatgpt
4,4,0.043478260869565216,2.782608695652174,0,23,fr,LLM,chatgpt
5,3,0.045454545454545456,2.5,0,22,fr,LLM,chatgpt
6,4,0.047619047619047616,2.619047619047619,0,21,fr,LLM,chatgpt
5,4,0.037037037037037035,3.1481481481481484,0,27,fr,LLM,chatgpt
5,4,0.043478260869565216,2.739130434782609,0,23,fr,LLM,chatgpt
5,4,0.041666666666666664,2.75,0,24,fr,LLM,chatgpt
5,3,0.045454545454545456,2.5,0,22,fr,LLM,chatgpt
5,5,0.04,2.72,0,25,fr,LLM,chatgpt
5,3,0.05,2.2,0,20,fr,LLM,chatgpt
5,6,0.045454545454545456,2.4545454545454546,0,22,fr,LLM,chatgpt
5,4,0.047619047619047616,2.857142857142857,0,21,fr,LLM,chatgpt
5,5,0.045454545454545456,2.272727272727273,0,22,fr,LLM,chatgpt
4,4,0.04,3.04,0,25,fr,LLM,chatgpt
4,5,0.05,2.1,0,20,fr,LLM,chatgpt
4,4,0.043478260869565216,2.6956521739130435,0,23,fr,LLM,chatgpt
5,6,0.045454545454545456,2.409090909090909,0,22,fr,LLM,chatgpt
4,4,0.041666666666666664,2.75,0,24,fr,LLM,chatgpt
4,5,0.047619047619047616,2.3333333333333335,0,21,fr,LLM,chatgpt
4,4,0.04,2.68,0,25,fr,LLM,chatgpt
6,3,0.043478260869565216,2.5652173913043477,0,23,fr,LLM,chatgpt
5,5,0.047619047619047616,2.619047619047619,0,21,fr,LLM,chatgpt
6,4,0.041666666666666664,2.9166666666666665,0,24,fr,LLM,chatgpt
6,3,0.045454545454545456,2.4545454545454546,0,22,fr,LLM,chatgpt
4,5,0.043478260869565216,2.6956521739130435,0,23,fr,LLM,chatgpt
5,5,0.047619047619047616,2.238095238095238,0,21,fr,LLM,chatgpt
4,4,0.041666666666666664,2.6666666666666665,0,24,fr,LLM,chatgpt
5,4,0.04,2.96,0,25,fr,LLM,chatgpt
5,4,0.043478260869565216,2.652173913043478,0,23,fr,LLM,chatgpt
5,4,0.041666666666666664,2.9166666666666665,0,24,fr,LLM,chatgpt
4,6,0.04,2.52,0,25,fr,LLM,chatgpt
4,5,0.043478260869565216,2.608695652173913,0,23,fr,LLM,chatgpt
4,4,0.038461538461538464,2.923076923076923,0,26,fr,LLM,chatgpt
6,5,0.04,2.76,0,25,fr,LLM,chatgpt
4,5,0.04,2.64,0,25,fr,LLM,chatgpt
6,4,0.04,2.76,0,25,fr,LLM,chatgpt
5,4,0.045454545454545456,2.8181818181818183,0,22,fr,LLM,chatgpt
4,5,0.038461538461538464,3.076923076923077,0,26,fr,LLM,chatgpt
4,5,0.041666666666666664,2.5416666666666665,0,24,fr,LLM,chatgpt
5,4,0.04,3.08,0,25,fr,LLM,chatgpt
4,5,0.04,2.76,0,25,fr,LLM,chatgpt
4,4,0.043478260869565216,2.739130434782609,0,23,fr,LLM,chatgpt
4,4,0.04,2.96,0,25,fr,LLM,chatgpt
6,5,0.037037037037037035,3.074074074074074,0,27,fr,LLM,chatgpt
4,5,0.037037037037037035,2.888888888888889,0,27,fr,LLM,chatgpt
4,4,0.038461538461538464,2.730769230769231,0,26,fr,LLM,chatgpt
6,5,0.037037037037037035,2.8518518518518516,0,27,fr,LLM,chatgpt
5,5,0.04,2.76,0,25,fr,LLM,chatgpt
4,4,0.043478260869565216,2.608695652173913,0,23,fr,LLM,chatgpt
5,5,0.038461538461538464,2.8076923076923075,0,26,fr,LLM,chatgpt
4,4,0.038461538461538464,2.8461538461538463,0,26,fr,LLM,chatgpt
4,4,0.038461538461538464,2.730769230769231,0,26,fr,LLM,chatgpt
5,6,0.038461538461538464,2.9615384615384617,0,26,fr,LLM,chatgpt
6,4,0.04,3.08,0,25,fr,LLM,chatgpt
4,5,0.043478260869565216,3.0869565217391304,0,23,fr,LLM,chatgpt
5,5,0.038461538461538464,2.769230769230769,0,26,fr,LLM,chatgpt
4,6,0.041666666666666664,2.7083333333333335,0,24,fr,LLM,chatgpt
4,4,0.041666666666666664,3.0833333333333335,0,24,fr,LLM,chatgpt
4,4,0.041666666666666664,2.7916666666666665,0,24,fr,LLM,chatgpt
4,5,0.04,2.72,0,25,fr,LLM,chatgpt
5,5,0.04,2.88,0,25,fr,LLM,chatgpt
4,4,0.04,2.88,0,25,fr,LLM,chatgpt
5,5,0.04,2.8,0,25,fr,LLM,chatgpt
5,5,0.04,2.96,0,25,fr,LLM,chatgpt
4,4,0.04,2.64,0,25,fr,LLM,chatgpt
4,5,0.04,2.92,0,25,fr,LLM,chatgpt
5,5,0.038461538461538464,2.8461538461538463,0,26,fr,LLM,chatgpt
4,5,0.037037037037037035,3.0,0,27,fr,LLM,chatgpt
4,4,0.043478260869565216,2.739130434782609,0,23,fr,LLM,chatgpt
5,4,0.041666666666666664,3.0833333333333335,0,24,fr,LLM,chatgpt
5,4,0.043478260869565216,2.782608695652174,0,23,fr,LLM,chatgpt
5,4,0.043478260869565216,2.869565217391304,0,23,fr,LLM,chatgpt
4,4,0.045454545454545456,2.5454545454545454,0,22,fr,LLM,chatgpt
4,4,0.047619047619047616,2.7142857142857144,0,21,fr,LLM,chatgpt
5,4,0.04,2.92,0,25,fr,LLM,chatgpt
4,6,0.03571428571428571,2.9285714285714284,0,28,fr,LLM,chatgpt
4,5,0.038461538461538464,2.6923076923076925,0,26,fr,LLM,chatgpt
5,6,0.043478260869565216,2.347826086956522,0,23,fr,LLM,chatgpt
5,5,0.041666666666666664,2.8333333333333335,0,24,fr,LLM,chatgpt
5,5,0.043478260869565216,2.739130434782609,0,23,fr,LLM,chatgpt
5,3,0.05,2.2,0,20,fr,LLM,chatgpt
5,6,0.043478260869565216,2.739130434782609,0,23,fr,LLM,chatgpt
6,6,0.043478260869565216,2.782608695652174,0,23,fr,LLM,chatgpt
5,4,0.04,2.88,0,25,fr,LLM,chatgpt
5,6,0.045454545454545456,2.5454545454545454,0,22,fr,LLM,chatgpt
4,5,0.043478260869565216,2.6956521739130435,0,23,fr,LLM,chatgpt
6,3,0.045454545454545456,2.227272727272727,0,22,fr,LLM,chatgpt
5,6,0.045454545454545456,2.4545454545454546,0,22,fr,LLM,chatgpt
5,4,0.043478260869565216,2.8260869565217392,0,23,fr,LLM,chatgpt
5,6,0.041666666666666664,2.75,0,24,fr,LLM,chatgpt
4,4,0.043478260869565216,2.782608695652174,0,23,fr,LLM,chatgpt
4,4,0.047619047619047616,2.2857142857142856,0,21,fr,LLM,chatgpt
5,5,0.047619047619047616,2.761904761904762,0,21,fr,LLM,chatgpt
5,3,0.041666666666666664,2.6666666666666665,0,24,fr,LLM,chatgpt
5,4,0.041666666666666664,3.0416666666666665,0,24,fr,LLM,chatgpt
4,5,0.05263157894736842,2.1052631578947367,0,19,fr,LLM,chatgpt
6,6,0.043478260869565216,2.869565217391304,0,23,fr,LLM,chatgpt
5,4,0.043478260869565216,2.9130434782608696,0,23,fr,LLM,chatgpt
5,7,0.043478260869565216,2.4782608695652173,0,23,fr,LLM,chatgpt
6,6,0.041666666666666664,2.5,0,24,fr,LLM,chatgpt
4,3,0.047619047619047616,2.238095238095238,0,21,fr,LLM,chatgpt
5,6,0.043478260869565216,2.5217391304347827,0,23,fr,LLM,chatgpt
5,5,0.041666666666666664,2.9166666666666665,0,24,fr,LLM,chatgpt
4,4,0.043478260869565216,2.6956521739130435,0,23,fr,LLM,chatgpt
6,3,0.05,2.25,0,20,fr,LLM,chatgpt
4,6,0.041666666666666664,2.9166666666666665,0,24,fr,LLM,chatgpt
5,7,0.04,2.48,0,25,fr,LLM,chatgpt
4,6,0.043478260869565216,2.9565217391304346,0,23,fr,LLM,chatgpt
6,5,0.047619047619047616,2.7142857142857144,0,21,fr,LLM,chatgpt
4,4,0.045454545454545456,2.227272727272727,0,22,fr,LLM,chatgpt
6,4,0.043478260869565216,2.652173913043478,0,23,fr,LLM,chatgpt
5,6,0.05,2.45,0,20,fr,LLM,chatgpt
4,5,0.045454545454545456,2.772727272727273,0,22,fr,LLM,chatgpt
4,6,0.05,2.5,0,20,fr,LLM,chatgpt
5,4,0.045454545454545456,2.4545454545454546,0,22,fr,LLM,chatgpt
5,5,0.05,2.45,0,20,fr,LLM,chatgpt
4,5,0.047619047619047616,2.619047619047619,0,21,fr,LLM,chatgpt
4,5,0.05,2.65,0,20,fr,LLM,chatgpt
6,6,0.045454545454545456,2.1818181818181817,0,22,fr,LLM,chatgpt
5,7,0.04,2.76,0,25,fr,LLM,chatgpt
5,5,0.041666666666666664,2.8333333333333335,0,24,fr,LLM,chatgpt
5,6,0.045454545454545456,2.4545454545454546,0,22,fr,LLM,chatgpt
4,4,0.041666666666666664,2.5,0,24,fr,LLM,chatgpt
4,5,0.038461538461538464,2.8076923076923075,0,26,fr,LLM,chatgpt
5,5,0.03333333333333333,2.966666666666667,0,30,fr,LLM,chatgpt
5,5,0.037037037037037035,3.7037037037037037,0,27,fr,LLM,chatgpt
4,4,0.043478260869565216,2.347826086956522,0,23,fr,LLM,chatgpt
5,6,0.04,2.72,0,25,fr,LLM,chatgpt
4,6,0.038461538461538464,2.9615384615384617,0,26,fr,LLM,chatgpt
6,4,0.043478260869565216,2.782608695652174,0,23,fr,LLM,chatgpt
5,5,0.037037037037037035,2.888888888888889,0,27,fr,LLM,chatgpt
5,5,0.043478260869565216,2.6956521739130435,0,23,fr,LLM,chatgpt
5,3,0.043478260869565216,2.4347826086956523,0,23,fr,LLM,chatgpt
4,6,0.041666666666666664,2.625,0,24,fr,LLM,chatgpt
6,4,0.04,3.0,0,25,fr,LLM,chatgpt
4,5,0.043478260869565216,2.391304347826087,0,23,fr,LLM,chatgpt
5,4,0.041666666666666664,2.7083333333333335,0,24,fr,LLM,chatgpt
4,5,0.037037037037037035,2.7777777777777777,0,27,fr,LLM,chatgpt
4,6,0.041666666666666664,2.7083333333333335,0,24,fr,LLM,chatgpt
6,4,0.04,3.04,0,25,fr,LLM,chatgpt
4,4,0.045454545454545456,2.5,0,22,fr,LLM,chatgpt
5,4,0.045454545454545456,2.727272727272727,0,22,fr,LLM,chatgpt
5,4,0.045454545454545456,2.727272727272727,0,22,fr,LLM,chatgpt
5,5,0.04,2.8,0,25,fr,LLM,chatgpt
5,4,0.047619047619047616,2.5714285714285716,0,21,fr,LLM,chatgpt
4,5,0.038461538461538464,2.8461538461538463,0,26,fr,LLM,chatgpt
6,4,0.043478260869565216,2.9130434782608696,0,23,fr,LLM,chatgpt
5,4,0.043478260869565216,3.0,0,23,fr,LLM,chatgpt
4,4,0.043478260869565216,2.4347826086956523,0,23,fr,LLM,chatgpt
6,4,0.045454545454545456,2.5454545454545454,0,22,fr,LLM,chatgpt
5,4,0.043478260869565216,2.6956521739130435,0,23,fr,LLM,chatgpt
5,5,0.047619047619047616,2.5238095238095237,0,21,fr,LLM,chatgpt
5,3,0.05,2.35,0,20,fr,LLM,chatgpt
7,4,0.043478260869565216,3.0869565217391304,0,23,fr,LLM,chatgpt
4,4,0.047619047619047616,2.7142857142857144,0,21,fr,LLM,chatgpt
5,5,0.043478260869565216,2.739130434782609,0,23,fr,LLM,chatgpt
5,4,0.047619047619047616,2.380952380952381,0,21,fr,LLM,chatgpt
4,6,0.043478260869565216,2.8260869565217392,0,23,fr,LLM,chatgpt
5,5,0.041666666666666664,3.0833333333333335,0,24,fr,LLM,chatgpt
4,3,0.05,2.45,0,20,fr,LLM,chatgpt
4,5,0.04,2.88,0,25,fr,LLM,chatgpt
5,4,0.045454545454545456,2.772727272727273,0,22,fr,LLM,chatgpt
5,3,0.043478260869565216,3.3043478260869565,0,23,fr,LLM,chatgpt
4,6,0.041666666666666664,2.5833333333333335,0,24,fr,LLM,chatgpt
5,6,0.04,2.96,0,25,fr,LLM,chatgpt
6,3,0.043478260869565216,2.9565217391304346,0,23,fr,LLM,chatgpt
5,4,0.045454545454545456,2.9545454545454546,0,22,fr,LLM,chatgpt
4,5,0.05,2.4,1,20,fr,LLM,chatgpt
4,7,0.041666666666666664,2.7083333333333335,0,24,fr,LLM,chatgpt
6,4,0.041666666666666664,2.7916666666666665,0,24,fr,LLM,chatgpt
5,3,0.05263157894736842,2.3684210526315788,0,19,fr,LLM,chatgpt
6,5,0.041666666666666664,3.0833333333333335,0,24,fr,LLM,chatgpt
